char,width,height,fontSize,fontWeight
g,81,124,174,regular
g,82,125,175,regular
g,82,125,176,regular
g,83,126,177,regular
g,83,127,178,regular
g,84,128,179,regular
g,84,128,180,regular
g,85,129,181,regular
g,85,130,182,regular
g,86,131,183,regular
g,86,132,184,regular
g,87,132,185,regular
g,87,133,186,regular
g,88,133,187,regular
g,88,134,188,regular
g,89,135,189,regular
g,89,136,190,regular
g,90,136,191,regular
g,90,137,192,regular
g,91,137,193,regular
g,91,139,194,regular
g,92,139,195,regular
g,92,140,196,regular
g,93,140,197,regular
g,93,141,198,regular
g,93,142,199,regular
h,7,11,15,regular
h,7,12,16,regular
h,8,12,17,regular
h,8,13,18,regular
h,9,14,19,regular
h,9,14,20,regular
h,10,15,21,regular
h,10,16,22,regular
h,11,17,23,regular
h,11,17,24,regular
h,12,18,25,regular
h,12,19,26,regular
h,13,19,27,regular
h,13,20,28,regular
h,13,21,29,regular
h,14,22,30,regular
h,14,22,31,regular
h,14,23,32,regular
h,14,24,33,regular
h,15,24,34,regular
h,15,25,35,regular
h,16,26,36,regular
h,16,26,37,regular
h,17,27,38,regular
h,17,28,39,regular
h,18,29,40,regular
h,18,29,41,regular
h,19,30,42,regular
h,19,31,43,regular
h,20,31,44,regular
h,20,32,45,regular
h,21,33,46,regular
h,21,33,47,regular
h,22,34,48,regular
h,21,35,49,regular
h,22,36,50,regular
h,22,36,51,regular
h,23,37,52,regular
h,23,38,53,regular
h,24,38,54,regular
h,24,39,55,regular
h,25,40,56,regular
h,25,41,57,regular
h,26,41,58,regular
h,26,42,59,regular
h,27,43,60,regular
h,27,43,61,regular
h,28,44,62,regular
h,28,45,63,regular
h,29,45,64,regular
h,29,46,65,regular
h,28,47,66,regular
h,29,48,67,regular
h,29,48,68,regular
h,30,49,69,regular
h,30,50,70,regular
h,31,50,71,regular
h,31,51,72,regular
h,32,52,73,regular
h,32,53,74,regular
h,33,53,75,regular
h,33,54,76,regular
h,34,55,77,regular
h,34,55,78,regular
h,35,56,79,regular
h,35,57,80,regular
h,36,57,81,regular
h,35,58,82,regular
h,36,59,83,regular
h,36,60,84,regular
h,37,60,85,regular
h,37,61,86,regular
h,38,62,87,regular
h,38,62,88,regular
h,39,63,89,regular
h,39,64,90,regular
h,40,64,91,regular
h,40,65,92,regular
h,41,66,93,regular
h,41,67,94,regular
h,42,67,95,regular
h,42,68,96,regular
h,43,69,97,regular
h,43,69,98,regular
h,43,70,99,regular
h,44,71,100,regular
h,44,72,101,regular
h,44,72,102,regular
h,45,73,103,regular
h,45,74,104,regular
h,46,74,105,regular
h,46,75,106,regular
h,47,76,107,regular
h,47,77,108,regular
h,48,77,109,regular
h,48,78,110,regular
h,48,79,111,regular
h,49,79,112,regular
h,49,80,113,regular
h,50,81,114,regular
h,50,82,115,regular
h,51,82,116,regular
h,51,83,117,regular
h,51,84,118,regular
h,51,84,119,regular
h,52,85,120,regular
h,52,86,121,regular
h,53,86,122,regular
h,53,87,123,regular
h,54,88,124,regular
h,54,89,125,regular
h,55,89,126,regular
h,55,90,127,regular
h,56,91,128,regular
h,56,91,129,regular
h,57,92,130,regular
h,57,93,131,regular
h,58,94,132,regular
h,58,94,133,regular
h,59,95,134,regular
h,58,96,135,regular
h,59,96,136,regular
h,59,97,137,regular
h,60,98,138,regular
h,60,98,139,regular
h,61,99,140,regular
h,61,100,141,regular
h,62,101,142,regular
h,62,101,143,regular
h,63,102,144,regular
h,63,103,145,regular
h,64,103,146,regular
h,64,104,147,regular
h,64,105,148,regular
h,65,105,149,regular
h,65,106,150,regular
h,66,107,151,regular
h,65,108,152,regular
h,66,108,153,regular
h,66,109,154,regular
h,67,110,155,regular
h,67,110,156,regular
h,68,111,157,regular
h,68,112,158,regular
h,69,113,159,regular
h,69,113,160,regular
h,70,114,161,regular
h,70,115,162,regular
h,71,115,163,regular
h,71,116,164,regular
h,72,117,165,regular
h,72,117,166,regular
h,73,118,167,regular
h,72,119,168,regular
h,73,120,169,regular
h,73,120,170,regular
h,74,121,171,regular
h,74,122,172,regular
h,75,122,173,regular
h,75,123,174,regular
h,76,124,175,regular
h,76,125,176,regular
h,77,125,177,regular
h,77,126,178,regular
h,78,127,179,regular
h,78,127,180,regular
h,79,128,181,regular
h,79,129,182,regular
h,79,129,183,regular
h,80,130,184,regular
h,79,131,185,regular
h,80,132,186,regular
h,80,132,187,regular
h,81,133,188,regular
h,81,134,189,regular
h,82,134,190,regular
h,82,135,191,regular
h,83,136,192,regular
h,83,136,193,regular
h,84,137,194,regular
h,84,138,195,regular
h,85,139,196,regular
h,85,139,197,regular
h,86,140,198,regular
h,86,141,199,regular
i,3,11,15,regular
i,3,12,16,regular
i,3,12,17,regular
i,2,13,18,regular
i,2,14,19,regular
i,2,14,20,regular
i,3,15,21,regular
i,3,16,22,regular
i,3,17,23,regular
i,3,17,24,regular
i,3,18,25,regular
i,3,19,26,regular
i,4,19,27,regular
i,4,20,28,regular
i,4,21,29,regular
i,4,22,30,regular
i,4,22,31,regular
i,4,23,32,regular
i,4,24,33,regular
i,5,24,34,regular
i,5,25,35,regular
i,5,26,36,regular
i,5,26,37,regular
i,5,27,38,regular
i,4,28,39,regular
i,5,29,40,regular
i,5,29,41,regular
i,5,30,42,regular
i,5,31,43,regular
i,5,31,44,regular
i,5,32,45,regular
i,6,33,46,regular
i,6,33,47,regular
i,6,34,48,regular
i,6,35,49,regular
i,6,36,50,regular
i,6,36,51,regular
i,6,37,52,regular
i,7,38,53,regular
i,7,38,54,regular
i,7,39,55,regular
i,7,40,56,regular
i,7,41,57,regular
i,7,41,58,regular
i,7,42,59,regular
i,7,43,60,regular
i,7,43,61,regular
i,7,44,62,regular
i,7,45,63,regular
i,7,45,64,regular
i,7,46,65,regular
i,8,47,66,regular
i,8,48,67,regular
i,8,48,68,regular
i,8,49,69,regular
i,8,50,70,regular
i,8,50,71,regular
i,9,51,72,regular
i,9,52,73,regular
i,9,53,74,regular
i,9,53,75,regular
i,9,54,76,regular
i,9,55,77,regular
i,9,55,78,regular
i,10,56,79,regular
i,9,57,80,regular
i,9,57,81,regular
i,9,58,82,regular
i,9,59,83,regular
i,9,60,84,regular
i,10,60,85,regular
i,10,61,86,regular
i,10,62,87,regular
i,10,62,88,regular
i,10,63,89,regular
i,10,64,90,regular
i,11,64,91,regular
i,11,65,92,regular
i,11,66,93,regular
i,11,67,94,regular
i,11,67,95,regular
i,11,68,96,regular
i,11,69,97,regular
i,12,69,98,regular
i,12,70,99,regular
i,12,71,100,regular
i,12,72,101,regular
i,12,72,102,regular
i,11,73,103,regular
i,12,74,104,regular
i,12,74,105,regular
i,12,75,106,regular
i,12,76,107,regular
i,12,77,108,regular
i,12,77,109,regular
i,13,78,110,regular
i,13,79,111,regular
i,13,79,112,regular
i,13,80,113,regular
i,13,81,114,regular
i,13,82,115,regular
i,14,82,116,regular
i,14,83,117,regular
i,14,84,118,regular
i,14,84,119,regular
i,14,85,120,regular
i,14,86,121,regular
i,14,86,122,regular
i,14,87,123,regular
i,14,88,124,regular
i,14,89,125,regular
i,14,89,126,regular
i,14,90,127,regular
i,14,91,128,regular
i,15,91,129,regular
i,15,92,130,regular
i,15,93,131,regular
i,15,94,132,regular
i,15,94,133,regular
i,15,95,134,regular
i,15,96,135,regular
i,16,96,136,regular
i,16,97,137,regular
i,16,98,138,regular
i,16,98,139,regular
i,16,99,140,regular
i,16,100,141,regular
i,17,101,142,regular
i,17,101,143,regular
i,16,102,144,regular
i,16,103,145,regular
i,16,103,146,regular
i,16,104,147,regular
i,16,105,148,regular
i,17,105,149,regular
i,17,106,150,regular
i,17,107,151,regular
i,17,108,152,regular
i,17,108,153,regular
i,17,109,154,regular
i,18,110,155,regular
i,18,110,156,regular
i,18,111,157,regular
i,18,112,158,regular
i,18,113,159,regular
i,18,113,160,regular
i,18,114,161,regular
i,19,115,162,regular
i,19,115,163,regular
i,18,116,164,regular
i,18,117,165,regular
i,18,117,166,regular
i,18,118,167,regular
i,19,119,168,regular
i,19,120,169,regular
i,19,120,170,regular
i,19,121,171,regular
i,19,122,172,regular
i,19,122,173,regular
i,20,123,174,regular
i,20,124,175,regular
i,20,125,176,regular
i,20,125,177,regular
i,20,126,178,regular
i,20,127,179,regular
i,20,127,180,regular
i,21,128,181,regular
i,21,129,182,regular
i,21,129,183,regular
i,21,130,184,regular
i,20,131,185,regular
i,20,132,186,regular
i,21,132,187,regular
i,21,133,188,regular
i,21,134,189,regular
i,21,134,190,regular
i,21,135,191,regular
i,21,136,192,regular
i,21,136,193,regular
i,22,137,194,regular
i,22,138,195,regular
i,22,139,196,regular
i,22,139,197,regular
i,22,140,198,regular
i,22,141,199,regular
j,4,14,15,regular
j,4,15,16,regular
j,4,15,17,regular
j,4,17,18,regular
j,4,18,19,regular
j,4,18,20,regular
j,5,19,21,regular
j,5,20,22,regular
j,5,21,23,regular
j,5,22,24,regular
j,5,23,25,regular
j,5,24,26,regular
j,6,24,27,regular
j,6,25,28,regular
j,6,26,29,regular
j,6,28,30,regular
j,6,28,31,regular
j,6,29,32,regular
j,6,30,33,regular
j,7,30,34,regular
j,7,31,35,regular
j,7,33,36,regular
j,7,33,37,regular
j,7,34,38,regular
j,7,35,39,regular
j,9,36,40,regular
j,9,37,41,regular
j,9,38,42,regular
j,9,39,43,regular
j,9,39,44,regular
j,9,40,45,regular
j,9,41,46,regular
j,10,42,47,regular
j,10,43,48,regular
j,10,44,49,regular
j,10,45,50,regular
j,10,45,51,regular
j,10,46,52,regular
j,11,48,53,regular
j,11,48,54,regular
j,11,49,55,regular
j,11,50,56,regular
j,11,51,57,regular
j,11,52,58,regular
j,12,53,59,regular
j,12,54,60,regular
j,12,54,61,regular
j,12,55,62,regular
j,12,56,63,regular
j,12,57,64,regular
j,12,58,65,regular
j,13,59,66,regular
j,13,60,67,regular
j,13,60,68,regular
j,13,61,69,regular
j,13,63,70,regular
j,13,63,71,regular
j,14,64,72,regular
j,14,65,73,regular
j,15,66,74,regular
j,15,66,75,regular
j,15,68,76,regular
j,15,69,77,regular
j,15,69,78,regular
j,16,70,79,regular
j,16,71,80,regular
j,16,72,81,regular
j,16,73,82,regular
j,16,74,83,regular
j,16,75,84,regular
j,17,75,85,regular
j,17,76,86,regular
j,17,78,87,regular
j,17,78,88,regular
j,17,79,89,regular
j,17,80,90,regular
j,17,80,91,regular
j,18,81,92,regular
j,18,83,93,regular
j,18,84,94,regular
j,18,84,95,regular
j,18,85,96,regular
j,18,86,97,regular
j,19,87,98,regular
j,19,88,99,regular
j,19,89,100,regular
j,19,90,101,regular
j,19,90,102,regular
j,19,92,103,regular
j,20,93,104,regular
j,21,93,105,regular
j,21,94,106,regular
j,21,95,107,regular
j,21,96,108,regular
j,21,97,109,regular
j,22,98,110,regular
j,22,99,111,regular
j,22,99,112,regular
j,22,100,113,regular
j,22,101,114,regular
j,22,103,115,regular
j,22,103,116,regular
j,23,104,117,regular
j,23,105,118,regular
j,23,105,119,regular
j,23,106,120,regular
j,23,108,121,regular
j,23,108,122,regular
j,24,109,123,regular
j,24,110,124,regular
j,24,111,125,regular
j,24,112,126,regular
j,24,113,127,regular
j,24,114,128,regular
j,24,114,129,regular
j,25,115,130,regular
j,25,116,131,regular
j,25,118,132,regular
j,25,118,133,regular
j,25,119,134,regular
j,25,120,135,regular
j,26,120,136,regular
j,26,121,137,regular
j,26,123,138,regular
j,27,123,139,regular
j,27,124,140,regular
j,27,125,141,regular
j,27,126,142,regular
j,28,126,143,regular
j,28,128,144,regular
j,28,129,145,regular
j,28,129,146,regular
j,28,130,147,regular
j,28,131,148,regular
j,29,132,149,regular
j,29,133,150,regular
j,29,134,151,regular
j,29,135,152,regular
j,29,135,153,regular
j,29,136,154,regular
j,29,138,155,regular
j,30,138,156,regular
j,30,139,157,regular
j,30,140,158,regular
j,30,141,159,regular
j,30,141,160,regular
j,30,143,161,regular
j,31,144,162,regular
j,31,144,163,regular
j,31,145,164,regular
j,31,146,165,regular
j,31,147,166,regular
j,31,148,167,regular
j,32,149,168,regular
j,32,150,169,regular
j,32,150,170,regular
j,32,151,171,regular
j,32,153,172,regular
j,32,153,173,regular
j,33,154,174,regular
j,34,155,175,regular
j,34,156,176,regular
j,34,156,177,regular
j,34,158,178,regular
j,34,159,179,regular
j,34,159,180,regular
j,35,160,181,regular
j,35,161,182,regular
j,35,161,183,regular
j,35,163,184,regular
j,35,164,185,regular
j,35,165,186,regular
j,35,165,187,regular
j,36,166,188,regular
j,36,168,189,regular
j,36,168,190,regular
j,36,169,191,regular
j,36,170,192,regular
j,36,170,193,regular
j,37,171,194,regular
j,37,173,195,regular
j,37,174,196,regular
j,37,174,197,regular
j,37,175,198,regular
j,37,176,199,regular
k,7,11,15,regular
k,7,12,16,regular
k,8,12,17,regular
k,8,13,18,regular
k,8,14,19,regular
k,9,14,20,regular
k,9,15,21,regular
k,10,16,22,regular
k,10,17,23,regular
k,11,17,24,regular
k,11,18,25,regular
k,12,19,26,regular
k,12,19,27,regular
k,13,20,28,regular
k,13,21,29,regular
k,14,22,30,regular
k,14,22,31,regular
k,14,23,32,regular
k,14,24,33,regular
k,15,24,34,regular
k,15,25,35,regular
k,16,26,36,regular
k,16,26,37,regular
k,17,27,38,regular
k,17,28,39,regular
k,18,29,40,regular
k,18,29,41,regular
k,18,30,42,regular
k,19,31,43,regular
k,19,31,44,regular
k,20,32,45,regular
k,20,33,46,regular
k,21,33,47,regular
k,21,34,48,regular
k,21,35,49,regular
k,21,36,50,regular
k,22,36,51,regular
k,22,37,52,regular
k,23,38,53,regular
k,23,38,54,regular
k,24,39,55,regular
k,24,40,56,regular
k,25,41,57,regular
k,25,41,58,regular
k,26,42,59,regular
k,26,43,60,regular
k,27,43,61,regular
k,27,44,62,regular
k,28,45,63,regular
k,28,45,64,regular
k,29,46,65,regular
k,28,47,66,regular
k,28,48,67,regular
k,29,48,68,regular
k,29,49,69,regular
k,30,50,70,regular
k,30,50,71,regular
k,31,51,72,regular
k,31,52,73,regular
k,32,53,74,regular
k,32,53,75,regular
k,33,54,76,regular
k,33,55,77,regular
k,34,55,78,regular
k,34,56,79,regular
k,35,57,80,regular
k,35,57,81,regular
k,35,58,82,regular
k,35,59,83,regular
k,36,60,84,regular
k,36,60,85,regular
k,37,61,86,regular
k,37,62,87,regular
k,38,62,88,regular
k,38,63,89,regular
k,38,64,90,regular
k,39,64,91,regular
k,39,65,92,regular
k,40,66,93,regular
k,40,67,94,regular
k,41,67,95,regular
k,41,68,96,regular
k,42,69,97,regular
k,42,69,98,regular
k,42,70,99,regular
k,43,71,100,regular
k,43,72,101,regular
k,43,72,102,regular
k,44,73,103,regular
k,44,74,104,regular
k,45,74,105,regular
k,45,75,106,regular
k,46,76,107,regular
k,46,77,108,regular
k,47,77,109,regular
k,47,78,110,regular
k,48,79,111,regular
k,48,79,112,regular
k,49,80,113,regular
k,49,81,114,regular
k,50,82,115,regular
k,50,82,116,regular
k,51,83,117,regular
k,50,84,118,regular
k,51,84,119,regular
k,51,85,120,regular
k,51,86,121,regular
k,52,86,122,regular
k,52,87,123,regular
k,53,88,124,regular
k,53,89,125,regular
k,54,89,126,regular
k,54,90,127,regular
k,55,91,128,regular
k,55,91,129,regular
k,56,92,130,regular
k,56,93,131,regular
k,57,94,132,regular
k,57,94,133,regular
k,58,95,134,regular
k,57,96,135,regular
k,58,96,136,regular
k,58,97,137,regular
k,59,98,138,regular
k,59,98,139,regular
k,60,99,140,regular
k,60,100,141,regular
k,61,101,142,regular
k,61,101,143,regular
k,61,102,144,regular
k,62,103,145,regular
k,62,103,146,regular
k,63,104,147,regular
k,63,105,148,regular
k,64,105,149,regular
k,64,106,150,regular
k,65,107,151,regular
k,64,108,152,regular
k,65,108,153,regular
k,65,109,154,regular
k,66,110,155,regular
k,66,110,156,regular
k,67,111,157,regular
k,67,112,158,regular
k,68,113,159,regular
k,68,113,160,regular
k,69,114,161,regular
k,69,115,162,regular
k,70,115,163,regular
k,70,116,164,regular
k,71,117,165,regular
k,71,117,166,regular
k,71,118,167,regular
k,71,119,168,regular
k,71,120,169,regular
k,72,120,170,regular
k,72,121,171,regular
k,73,122,172,regular
k,73,122,173,regular
k,74,123,174,regular
k,74,124,175,regular
k,75,125,176,regular
k,75,125,177,regular
k,76,126,178,regular
k,76,127,179,regular
k,77,127,180,regular
k,77,128,181,regular
k,78,129,182,regular
k,78,129,183,regular
k,79,130,184,regular
k,78,131,185,regular
k,79,132,186,regular
k,79,132,187,regular
k,80,133,188,regular
k,80,134,189,regular
k,81,134,190,regular
k,81,135,191,regular
k,81,136,192,regular
k,82,136,193,regular
k,82,137,194,regular
k,83,138,195,regular
k,83,139,196,regular
k,84,139,197,regular
k,84,140,198,regular
k,85,141,199,regular
l,2,11,15,regular
l,2,12,16,regular
l,2,12,17,regular
l,2,13,18,regular
l,2,14,19,regular
l,2,14,20,regular
l,2,15,21,regular
l,3,16,22,regular
l,3,17,23,regular
l,3,17,24,regular
l,3,18,25,regular
l,3,19,26,regular
l,3,19,27,regular
l,3,20,28,regular
l,4,21,29,regular
l,4,22,30,regular
l,4,22,31,regular
l,3,23,32,regular
l,3,24,33,regular
l,3,24,34,regular
l,3,25,35,regular
l,4,26,36,regular
l,4,26,37,regular
l,4,27,38,regular
l,4,28,39,regular
l,4,29,40,regular
l,4,29,41,regular
l,4,30,42,regular
l,5,31,43,regular
l,5,31,44,regular
l,5,32,45,regular
l,5,33,46,regular
l,5,33,47,regular
l,5,34,48,regular
l,4,35,49,regular
l,5,36,50,regular
l,5,36,51,regular
l,5,37,52,regular
l,5,38,53,regular
l,5,38,54,regular
l,5,39,55,regular
l,5,40,56,regular
l,6,41,57,regular
l,6,41,58,regular
l,6,42,59,regular
l,6,43,60,regular
l,6,43,61,regular
l,6,44,62,regular
l,6,45,63,regular
l,7,45,64,regular
l,7,46,65,regular
l,6,47,66,regular
l,6,48,67,regular
l,6,48,68,regular
l,6,49,69,regular
l,6,50,70,regular
l,7,50,71,regular
l,7,51,72,regular
l,7,52,73,regular
l,7,53,74,regular
l,7,53,75,regular
l,7,54,76,regular
l,8,55,77,regular
l,8,55,78,regular
l,8,56,79,regular
l,8,57,80,regular
l,8,57,81,regular
l,7,58,82,regular
l,7,59,83,regular
l,8,60,84,regular
l,8,60,85,regular
l,8,61,86,regular
l,8,62,87,regular
l,8,62,88,regular
l,8,63,89,regular
l,8,64,90,regular
l,9,64,91,regular
l,9,65,92,regular
l,9,66,93,regular
l,9,67,94,regular
l,9,67,95,regular
l,9,68,96,regular
l,9,69,97,regular
l,10,69,98,regular
l,9,70,99,regular
l,10,71,100,regular
l,9,72,101,regular
l,9,72,102,regular
l,9,73,103,regular
l,10,74,104,regular
l,10,74,105,regular
l,10,75,106,regular
l,10,76,107,regular
l,10,77,108,regular
l,10,77,109,regular
l,10,78,110,regular
l,11,79,111,regular
l,11,79,112,regular
l,11,80,113,regular
l,11,81,114,regular
l,11,82,115,regular
l,11,82,116,regular
l,11,83,117,regular
l,11,84,118,regular
l,11,84,119,regular
l,11,85,120,regular
l,11,86,121,regular
l,11,86,122,regular
l,11,87,123,regular
l,11,88,124,regular
l,12,89,125,regular
l,12,89,126,regular
l,12,90,127,regular
l,12,91,128,regular
l,12,91,129,regular
l,12,92,130,regular
l,12,93,131,regular
l,13,94,132,regular
l,13,94,133,regular
l,13,95,134,regular
l,12,96,135,regular
l,12,96,136,regular
l,12,97,137,regular
l,12,98,138,regular
l,13,98,139,regular
l,13,99,140,regular
l,13,100,141,regular
l,13,101,142,regular
l,13,101,143,regular
l,13,102,144,regular
l,13,103,145,regular
l,14,103,146,regular
l,14,104,147,regular
l,14,105,148,regular
l,14,105,149,regular
l,14,106,150,regular
l,14,107,151,regular
l,13,108,152,regular
l,14,108,153,regular
l,14,109,154,regular
l,14,110,155,regular
l,14,110,156,regular
l,14,111,157,regular
l,14,112,158,regular
l,14,113,159,regular
l,15,113,160,regular
l,15,114,161,regular
l,15,115,162,regular
l,15,115,163,regular
l,15,116,164,regular
l,15,117,165,regular
l,15,117,166,regular
l,16,118,167,regular
l,15,119,168,regular
l,15,120,169,regular
l,15,120,170,regular
l,15,121,171,regular
l,15,122,172,regular
l,16,122,173,regular
l,16,123,174,regular
l,16,124,175,regular
l,16,125,176,regular
l,16,125,177,regular
l,16,126,178,regular
l,16,127,179,regular
l,17,127,180,regular
l,17,128,181,regular
l,17,129,182,regular
l,17,129,183,regular
l,17,130,184,regular
l,16,131,185,regular
l,16,132,186,regular
l,17,132,187,regular
l,17,133,188,regular
l,17,134,189,regular
l,17,134,190,regular
l,17,135,191,regular
l,17,136,192,regular
l,17,136,193,regular
l,18,137,194,regular
l,18,138,195,regular
l,18,139,196,regular
l,18,139,197,regular
l,18,140,198,regular
l,18,141,199,regular
m,12,8,15,regular
m,11,9,16,regular
m,12,9,17,regular
m,13,10,18,regular
m,14,10,19,regular
m,14,11,20,regular
m,15,11,21,regular
m,16,12,22,regular
m,17,12,23,regular
m,17,13,24,regular
m,18,13,25,regular
m,19,14,26,regular
m,20,14,27,regular
m,20,15,28,regular
m,21,15,29,regular
m,22,16,30,regular
m,23,16,31,regular
m,23,17,32,regular
m,24,17,33,regular
m,24,18,34,regular
m,25,18,35,regular
m,25,19,36,regular
m,26,19,37,regular
m,27,20,38,regular
m,28,21,39,regular
m,28,21,40,regular
m,29,22,41,regular
m,30,22,42,regular
m,31,23,43,regular
m,31,23,44,regular
m,32,24,45,regular
m,33,24,46,regular
m,34,25,47,regular
m,34,25,48,regular
m,35,26,49,regular
m,36,26,50,regular
m,37,27,51,regular
m,37,27,52,regular
m,37,28,53,regular
m,38,28,54,regular
m,39,29,55,regular
m,39,29,56,regular
m,40,30,57,regular
m,41,30,58,regular
m,42,31,59,regular
m,42,31,60,regular
m,43,32,61,regular
m,44,32,62,regular
m,45,33,63,regular
m,45,33,64,regular
m,46,34,65,regular
m,47,34,66,regular
m,48,35,67,regular
m,48,36,68,regular
m,49,36,69,regular
m,50,37,70,regular
m,50,37,71,regular
m,50,38,72,regular
m,51,38,73,regular
m,52,39,74,regular
m,53,39,75,regular
m,53,40,76,regular
m,54,40,77,regular
m,55,41,78,regular
m,56,41,79,regular
